,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(æg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(æg),Folic_Acid_(æg),Food_Folate_(æg),Folate_DFE_(æg),Choline_Tot_ (mg),Vit_B12_(æg),Vit_A_IU,Vit_A_RAE,Retinol_(æg),Alpha_Carot_(æg),Beta_Carot_(æg),Beta_Crypt_(æg),Lycopene_(æg),Lut+Zea_ (æg),Vit_E_(mg),Vit_D_æg,Vit_D_IU,Vit_K_(æg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,MicroNutrientScore,Iron_(mg)_Density,Fiber_TD_(g)_Density,Sugar_Tot_(g)_Density,Calcium_(mg)_Density,Magnesium_(mg)_Density,Potassium_(mg)_Density,Sodium_(mg)_Density,Vit_C_(mg)_Density,Folate_Tot_(æg)_Density,Vit_A_RAE_Density,Vit_E_(mg)_Density,Vit_D_æg_Density,NutrientsGt0.5,NutrientsGt0.75,NutrientsGt1,NutrientsGt2,Grade,Fat_Cal_%,Prot_Cal_%,Carb_Cal_%,Total_Cal_%,Sugar_Cal_%,Cluster
4464,15010,"CATFISH,CHANNEL,WILD,RAW",80.36,95,16.38,2.82,0.96,0.0,0.0,0.0,14.0,0.3,23.0,209.0,358.0,43.0,0.51,0.034,0.025,12.6,0.7,0.21,0.07200000000000001,1.9069999999999998,0.765,0.11599999999999999,10.0,0.0,10.0,10.0,0.0,2.23,50.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,500.0,0.0,0.722,0.8440000000000001,0.865,58.0,85.0,3 oz,159.0,1 fillet,0.0,1.4939255941271619,0.7894736842105263,0.0,0.0,0.2947368421052632,1.2105263157894737,1.6035834266517357,0.6035087719298246,0.16374269005847952,0.5263157894736842,0.3508771929824561,0.0,17.54385964912281,5,4,3,1,3,0.2671578947368421,0.6896842105263158,0.0,0.9568421052631579,0.0,6
4479,15025,"EEL,MIXED SPECIES,RAW",68.26,184,18.44,11.66,1.41,0.0,0.0,0.0,20.0,0.5,20.0,216.0,272.0,51.0,1.62,0.023,0.035,6.5,1.8,0.15,0.04,3.5,0.24,0.067,15.0,0.0,15.0,15.0,65.0,3.0,3477.0,1043.0,1043.0,0.0,0.0,0.0,0.0,0.0,4.0,23.3,932.0,0.0,2.358,7.19,0.9470000000000001,126.0,85.0,3 oz,204.0,1 fillet,0.0,2.559281529448042,0.6793478260869565,0.0,0.0,0.2173913043478261,0.5434782608695653,0.6290471785383904,0.3695652173913044,0.2173913043478261,0.4076086956521739,12.596618357487923,2.898550724637681,16.884057971014496,6,3,3,3,4,0.5703260869565218,0.4008695652173913,0.0,0.9711956521739131,0.0,6
4541,15087,"FISH,SALMON,SOCKEYE,CND,DRND SOL",68.07,167,23.59,7.39,2.47,0.0,0.0,0.0,232.0,0.65,31.0,338.0,314.0,408.0,0.84,0.07200000000000001,0.028999999999999998,34.3,0.0,0.032,0.212,7.621,0.535,0.11900000000000001,4.0,0.0,4.0,4.0,82.6,5.5,184.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,2.07,21.0,841.0,0.1,1.44,2.494,1.7830000000000001,79.0,85.0,3 oz,337.0,1 can,0.0,1.7984067326340223,0.9730538922155688,0.0,0.0,2.7784431137724552,0.9281437125748503,0.8001019238119506,3.2574850299401197,0.0,0.11976047904191617,0.7318695941450432,1.6526946107784428,16.766467065868262,7,6,3,2,3,0.39826347305389215,0.5650299401197605,0.0,0.9632934131736526,0.0,6
4701,15253,"SALMON,SOCKEYE,CND,TOTAL CAN CONTENTS",71.07,153,20.63,7.17,2.45,0.0,0.0,0.0,198.0,0.57,30.0,321.0,329.0,433.0,0.67,0.061,0.024,30.1,0.0,0.02,0.2,6.0,0.0,0.33,0.0,0.0,3.0,3.0,74.8,0.4,129.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,1.88,19.0,761.0,0.1,1.46,2.471,1.744,67.0,85.0,3 oz,417.0,"1 can, total can contents",0.0,1.7619825708061,0.9313725490196078,0.0,0.0,2.588235294117647,0.9803921568627451,0.9150326797385622,3.7734204793028323,0.0,0.0,0.5664488017429194,1.6383442265795205,16.55773420479303,7,6,3,2,3,0.42176470588235293,0.5393464052287581,0.0,0.961111111111111,0.0,6
4582,15131,"WHITEFISH,MXD SP,SMOKED",70.83,108,23.4,0.93,5.06,0.0,0.0,0.0,18.0,0.5,23.0,132.0,423.0,1019.0,0.49,0.315,0.034,13.5,0.0,0.032,0.10099999999999999,2.4,0.10400000000000001,0.389,7.0,0.0,7.0,7.0,95.0,3.26,190.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.21,12.8,512.0,0.1,0.228,0.278,0.293,33.0,136.0,"1 cup, cooked",28.35,"1 oz, boneless",0.0,1.5978395061728397,1.1574074074074074,0.0,0.0,0.3333333333333333,1.0648148148148149,1.6666666666666665,12.580246913580247,0.0,0.3240740740740741,1.1728395061728396,0.25925925925925924,15.80246913580247,5,5,5,1,3,0.07750000000000001,0.8666666666666666,0.0,0.9441666666666666,0.0,6
4691,15241,"TROUT,RAINBOW,FARMED,CKD,DRY HEAT",68.72,168,23.8,7.38,1.44,0.0,0.0,0.0,30.0,0.36,30.0,270.0,450.0,61.0,0.54,0.055,0.013000000000000001,28.1,2.9,0.14300000000000002,0.107,6.646,1.99,0.386,12.0,0.0,12.0,12.0,77.6,4.11,301.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,2.79,19.0,759.0,0.1,1.651,2.363,1.7990000000000002,70.0,71.0,1 fillet,85.0,3 oz,0.0,1.7203309692671396,0.5357142857142857,0.0,0.0,0.3571428571428571,0.8928571428571428,1.1398176291793312,0.4841269841269841,0.38359788359788355,0.3571428571428571,1.3227513227513226,2.214285714285714,15.079365079365077,6,5,4,2,3,0.39535714285714285,0.5666666666666667,0.0,0.9620238095238095,0.0,6
4690,15240,"TROUT,RAINBOW,FARMED,RAW",73.8,141,19.94,6.18,1.21,0.0,0.0,0.0,25.0,0.31,25.0,226.0,377.0,51.0,0.45,0.046,0.011000000000000001,23.6,2.9,0.12,0.09,5.567,1.6669999999999998,0.34,11.0,0.0,11.0,11.0,65.0,4.3,280.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,2.34,15.9,635.0,0.1,1.383,1.979,1.507,59.0,79.0,1 fillet,85.0,3 oz,0.0,1.731231661720571,0.5496453900709221,0.0,0.0,0.35460992907801425,0.8865248226950355,1.1377697298928626,0.4822695035460994,0.45705279747832944,0.39007092198581567,1.3238770685579198,2.2127659574468086,15.035460992907804,6,5,4,2,3,0.394468085106383,0.5656737588652483,0.0,0.9601418439716313,0.0,6
4538,15084,"FISH,SALMON,PINK,CND,TOTAL CAN CONTENTS",74.04,129,19.68,4.97,2.4,0.0,0.0,0.0,215.0,0.64,30.0,337.0,344.0,403.0,0.76,0.069,0.024,33.2,0.0,0.023,0.18600000000000003,6.5360000000000005,0.55,0.3,15.0,0.0,15.0,15.0,87.8,4.4,57.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.64,13.7,547.0,0.5,0.862,1.205,1.42,55.0,85.0,3 oz,411.0,1 can,0.0,1.840693092894973,1.2403100775193798,0.0,0.0,3.333333333333333,1.1627906976744184,1.1347517730496453,4.165374677002584,0.0,0.5813953488372092,0.29285099052540914,0.6614987080103358,14.160206718346252,7,5,5,2,3,0.3467441860465116,0.6102325581395349,0.0,0.9569767441860465,0.0,6
4702,15260,"FISH,SALMON,PINK,CND,DRND SOL",70.71,138,23.1,5.02,2.5,0.0,0.0,0.0,283.0,0.77,32.0,379.0,333.0,381.0,0.96,0.08199999999999999,0.031,39.5,0.0,0.027000000000000003,0.20199999999999999,7.409,0.563,0.105,4.0,0.0,4.0,4.0,87.8,4.95,65.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.28,14.5,580.0,0.1,0.895,1.2109999999999999,1.507,83.0,85.0,3 oz,315.0,"1 can, drained solids (total)",0.0,1.938632781717888,1.394927536231884,0.0,0.0,4.101449275362318,1.1594202898550723,1.0268270120259018,3.681159420289855,0.0,0.14492753623188404,0.322061191626409,1.2367149758454106,14.00966183574879,6,6,6,2,3,0.32739130434782604,0.6695652173913044,0.0,0.9969565217391304,0.0,6
4706,15265,"FISH,SALMON,PINK,CND,DRND SOL,WO/ SKN & BONES",70.63,136,24.62,4.21,1.9,0.0,0.0,0.0,60.0,0.57,24.0,253.0,326.0,378.0,0.65,0.077,0.011000000000000001,39.6,0.0,0.027000000000000003,0.203,7.43,0.0,0.105,4.0,0.0,4.0,4.0,88.0,4.96,66.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.28,14.1,563.0,0.1,0.7490000000000001,0.971,1.298,83.0,85.0,3 oz,242.0,"1 can, drained solids, bone and skin removed",0.0,1.5561283201223752,1.0477941176470587,0.0,0.0,0.8823529411764705,0.8823529411764705,1.0200250312891113,3.705882352941176,0.0,0.14705882352941177,0.32679738562091504,1.2549019607843135,13.823529411764705,6,6,4,1,3,0.2786029411764706,0.7241176470588235,0.0,1.002720588235294,0.0,6
4555,15101,"SNAPPER,MIXED SPECIES,RAW",76.87,100,20.51,1.34,1.31,0.0,0.0,0.0,32.0,0.18,32.0,198.0,417.0,64.0,0.36,0.027999999999999997,0.013000000000000001,38.2,1.6,0.046,0.003,0.284,0.75,0.4,5.0,0.0,5.0,5.0,65.0,3.0,106.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.96,10.2,408.0,0.1,0.285,0.251,0.45899999999999996,37.0,85.0,3 oz,218.0,1 fillet,0.0,1.706113475177305,0.44999999999999996,0.0,0.0,0.64,1.5999999999999999,1.7744680851063828,0.8533333333333333,0.3555555555555555,0.25,0.711111111111111,1.28,13.599999999999998,6,4,4,1,3,0.1206,0.8204,0.0,0.9410000000000001,0.0,6
4558,15104,"STURGEON,MXD SP,RAW",76.55,105,16.14,4.04,1.1,0.0,0.0,0.0,13.0,0.7,35.0,211.0,284.0,54.0,0.42,0.040999999999999995,0.025,12.6,0.0,0.07,0.07,8.3,0.75,0.2,15.0,0.0,15.0,15.0,56.0,2.2,700.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.5,10.3,412.0,0.1,0.915,1.939,0.69,60.0,85.0,3 oz,0.0,0,0.0,2.0525565687267813,1.6666666666666665,0.0,0.0,0.24761904761904763,1.6666666666666665,1.1509625126646403,0.6857142857142857,0.0,0.7142857142857143,4.444444444444445,0.6349206349206349,13.07936507936508,7,5,5,2,4,0.3462857142857143,0.6148571428571429,0.0,0.9611428571428572,0.0,6
4564,15110,"SWORDFISH,RAW",73.38,144,19.66,6.65,1.44,0.0,0.0,0.0,5.0,0.38,29.0,255.0,418.0,81.0,0.66,0.039,0.011000000000000001,57.4,0.0,0.075,0.053,7.76,0.35,0.5429999999999999,2.0,0.0,2.0,2.0,65.0,1.7,120.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,2.02,13.9,558.0,0.1,1.6019999999999999,2.971,1.147,66.0,85.0,3 oz,136.0,"1 piece,  (4-1/2"" x 2-1/8"" x 7/8"")",0.0,1.5466706067769898,0.6597222222222223,0.0,0.0,0.06944444444444445,1.0069444444444444,1.2352245862884161,0.75,0.0,0.06944444444444445,0.5555555555555556,1.8703703703703705,12.87037037037037,6,4,4,1,3,0.415625,0.5461111111111111,0.0,0.9617361111111111,0.0,6
4565,15111,"SWORDFISH,COOKED,DRY HEAT",68.26,172,23.45,7.93,1.71,0.0,0.0,0.0,6.0,0.45,35.0,304.0,499.0,97.0,0.78,0.046,0.013000000000000001,68.5,0.0,0.08900000000000001,0.063,9.254,0.41700000000000004,0.615,2.0,0.0,2.0,2.0,77.5,1.62,129.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,2.41,16.6,666.0,0.1,1.911,3.5439999999999996,1.368,78.0,85.0,3 oz,106.0,1 piece,0.0,1.5457728572213976,0.6540697674418605,0.0,0.0,0.06976744186046513,1.0174418604651163,1.2345373577436913,0.751937984496124,0.0,0.058139534883720936,0.5555555555555556,1.868217054263566,12.868217054263567,6,4,4,1,3,0.41494186046511633,0.5453488372093023,0.0,0.9602906976744185,0.0,6
4559,15105,"STURGEON,MXD SP,CKD,DRY HEAT",69.94,135,20.7,5.18,1.41,0.0,0.0,0.0,17.0,0.9,45.0,271.0,364.0,69.0,0.54,0.053,0.03,16.2,0.0,0.08,0.09,10.1,0.87,0.23,17.0,0.0,17.0,17.0,70.0,2.5,875.0,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.63,12.9,515.0,0.1,1.173,2.4859999999999998,0.885,77.0,85.0,3 oz,136.0,"1 cup, cooked",0.0,2.031361527011645,1.6666666666666665,0.0,0.0,0.2518518518518518,1.6666666666666665,1.1473601260835302,0.6814814814814815,0.0,0.6296296296296297,4.329218106995884,0.6222222222222222,12.74074074074074,7,5,5,2,4,0.3453333333333333,0.6133333333333333,0.0,0.9586666666666666,0.0,6
8235,35181,"STEELHEAD TROUT,BLD,CND (ALASKA NATIVE)",70.59,159,21.11,8.26,1.24,0.0,0.0,0.0,30.0,0.64,25.0,249.0,365.0,118.0,0.57,0.057999999999999996,0.011000000000000001,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,65.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,2.15,15.1,604.0,0.0,1.53,2.2230000000000003,1.225,59.0,0.0,0,0.0,0,0.0,1.5229121132372838,1.0062893081761006,0.0,0.0,0.3773584905660377,0.7861635220125786,0.9768499933092466,0.9895178197064989,0.0,0.0,0.27952480782669464,1.8029350104821804,12.662473794549266,5,5,3,1,3,0.4675471698113208,0.5310691823899371,0.0,0.9986163522012579,0.0,6
4560,15106,"STURGEON,MXD SP,SMOKED",62.5,173,31.2,4.4,1.9,0.0,0.0,0.0,17.0,0.93,47.0,281.0,379.0,739.0,0.56,0.05,0.03,20.1,0.0,0.09,0.09,11.1,1.0,0.27,20.0,0.0,20.0,20.0,87.3,2.9,933.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.5,16.1,642.0,0.1,1.037,2.356,0.436,80.0,28.0,1 oz,85.0,3 oz,0.0,1.8391129968980173,1.3439306358381504,0.0,0.0,0.1965317919075145,1.3583815028901733,0.9322346574837044,5.695568400770713,0.0,0.5780346820809249,3.5966602440590885,0.3853564547206166,12.408477842003856,6,5,4,2,3,0.22890173410404624,0.7213872832369942,0.0,0.9502890173410404,0.0,6
4924,16272,"VITASOY USA NASOYA,LITE SILKEN TOFU",89.8,41,7.5,1.1,1.3,0.3,0.0,0.0,394.0,0.87,0.0,203.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,1913.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,3.8,153.0,0.0,0.2,0.1,0.7,0.0,91.0,.2 package,0.0,0,0.0,4.050813008130081,5.304878048780488,0.0,0.0,19.21951219512195,0.0,0.0,2.5691056910569103,0.0,0.0,5.203252032520325,17.105691056910565,12.35772357723577,5,5,5,5,4,0.24146341463414636,0.7317073170731707,0.029268292682926828,1.002439024390244,0.0,0
4581,15130,"WHITEFISH,MXD SP,RAW",72.77,134,19.09,5.86,1.12,0.0,0.0,0.0,26.0,0.37,33.0,270.0,317.0,51.0,0.99,0.07200000000000001,0.067,12.6,0.0,0.14,0.12,3.0,0.75,0.3,15.0,0.0,15.0,15.0,65.0,1.0,120.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,478.0,0.1,0.9059999999999999,1.996,2.149,60.0,85.0,3 oz,198.0,1 fillet,0.0,1.4672091669313008,0.6902985074626865,0.0,0.0,0.38805970149253727,1.2313432835820894,1.0066687837408699,0.5074626865671642,0.0,0.5597014925373134,0.5970149253731343,0.19900497512437812,11.940298507462687,6,3,3,1,3,0.39358208955223883,0.5698507462686567,0.0,0.9634328358208956,0.0,6
4537,15083,"SALMON,PINK,RAW",75.52,127,20.5,4.4,1.52,0.0,0.0,0.0,7.0,0.38,27.0,261.0,366.0,75.0,0.39,0.063,0.011000000000000001,31.4,0.0,0.08,0.105,7.995,1.03,0.611,4.0,0.0,4.0,4.0,94.6,4.15,117.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.4,10.9,435.0,0.4,0.81,1.348,0.8109999999999999,46.0,85.0,3 oz,159.0,.5 fillet,0.0,1.4337447180804528,0.7480314960629921,0.0,0.0,0.11023622047244094,1.062992125984252,1.226336069693416,0.7874015748031497,0.0,0.15748031496062992,0.6124234470691163,0.4199475065616798,11.443569553805775,5,3,3,1,3,0.31181102362204727,0.6456692913385826,0.0,0.9574803149606299,0.0,6
4662,15212,"SALMON,PINK,CKD,DRY HEAT",70.65,153,24.58,5.28,1.82,0.0,0.0,0.0,8.0,0.45,32.0,313.0,439.0,90.0,0.46,0.075,0.013000000000000001,37.6,0.0,0.091,0.126,9.588,1.235,0.696,5.0,0.0,5.0,5.0,113.4,4.73,126.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.48,13.0,522.0,0.5,0.971,1.617,0.973,55.0,85.0,3 oz,124.0,.5 fillet,0.0,1.4298312705696936,0.7352941176470589,0.0,0.0,0.10457516339869281,1.0457516339869282,1.2209706577666528,0.7843137254901961,0.0,0.16339869281045752,0.6100217864923748,0.41830065359477125,11.328976034858389,5,3,3,1,3,0.31058823529411766,0.6426143790849673,0.0,0.953202614379085,0.0,6
4526,15072,"ROE,MIXED SPECIES,RAW",67.73,143,22.32,6.42,1.37,1.5,0.0,0.0,22.0,0.6,20.0,402.0,221.0,91.0,1.0,0.1,0.01,40.3,16.0,0.24,0.74,1.8,1.0,0.16,80.0,0.0,80.0,80.0,335.4,10.0,299.0,90.0,90.0,0.0,0.0,0.0,0.0,214.0,7.0,12.1,484.0,0.2,1.456,1.661,2.656,374.0,14.0,1 tbsp,28.35,1 oz,0.0,2.5922597497065585,1.048951048951049,0.0,0.0,0.3076923076923077,0.6993006993006994,0.6576402321083173,0.8484848484848486,2.4864024864024867,2.7972027972027975,1.3986013986013988,6.526806526806528,11.282051282051283,8,6,6,4,4,0.4040559440559441,0.6243356643356643,0.04195804195804196,1.0703496503496504,0.0,6
8613,83110,"MACKEREL,SALTED",43.0,305,18.5,25.1,13.4,0.0,0.0,0.0,66.0,1.4,60.0,254.0,520.0,4450.0,1.1,0.1,0.0,73.4,0.0,0.02,0.19,3.3,0.0,0.41,15.0,0.0,15.0,15.0,101.6,12.0,157.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,2.38,25.2,1006.0,7.8,7.148,8.32,6.21,95.0,80.0,"1 piece,  (5-1/2"" x 1-1/2"" x 1/2"")",17.0,"1 cubic inch, boneless",0.0,1.4918211060729374,1.1475409836065573,0.0,0.0,0.43278688524590164,0.9836065573770492,0.7254970352284618,19.453551912568308,0.0,0.2459016393442623,0.3424408014571949,1.0404371584699452,11.01639344262295,5,4,3,1,3,0.7406557377049181,0.24262295081967214,0.0,0.9832786885245902,0.0,6
4697,15247,"SALMON,COHO,WILD,CKD,DRY HEAT",71.5,139,23.45,4.3,1.3,0.0,0.0,0.0,45.0,0.61,33.0,322.0,434.0,58.0,0.56,0.071,0.019,38.0,1.4,0.075,0.14,7.95,0.81,0.568,13.0,0.0,13.0,13.0,72.0,5.0,169.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.92,11.3,451.0,0.1,1.054,1.581,1.273,55.0,85.0,3 oz,178.0,.5 fillet,0.0,1.6649582461690222,1.0971223021582732,0.0,0.0,0.6474820143884892,1.1870503597122302,1.328639216286545,0.5563549160671463,0.22382094324540366,0.4676258992805755,0.8153477218225419,0.882494004796163,10.839328537170264,7,6,4,1,3,0.2784172661870503,0.6748201438848921,0.0,0.9532374100719424,0.0,6
4500,15046,"MACKEREL,ATLANTIC,RAW",63.55,205,18.6,13.89,1.35,0.0,0.0,0.0,12.0,1.63,76.0,217.0,314.0,90.0,0.63,0.073,0.015,44.1,0.4,0.17600000000000002,0.312,9.08,0.856,0.39899999999999997,1.0,0.0,1.0,1.0,65.0,8.71,167.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1.52,16.1,643.0,5.0,3.2569999999999997,5.456,3.35,70.0,112.0,1 fillet,85.0,3 oz,0.0,1.6208700916796404,1.9878048780487805,0.0,0.0,0.11707317073170732,1.853658536585366,0.651790347690711,0.5853658536585366,0.04336043360433604,0.024390243902439025,0.5420054200542005,0.9886178861788618,10.471544715447157,6,4,3,1,3,0.6098048780487805,0.3629268292682927,0.0,0.9727317073170731,0.0,6
4540,15086,"SALMON,SOCKEYE,CKD,DRY HEAT",68.0,169,25.4,6.69,1.43,0.0,0.0,0.0,12.0,0.5,36.0,317.0,408.0,134.0,0.5,0.07200000000000001,0.013000000000000001,36.5,0.0,0.215,0.14,9.698,1.371,0.693,9.0,0.0,9.0,9.0,112.7,5.67,207.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,1.14,13.1,526.0,0.1,1.409,2.22,2.272,63.0,85.0,3 oz,155.0,.5 fillet,0.0,1.5047043518401948,0.7396449704142012,0.0,0.0,0.14201183431952663,1.0650887573964496,1.0273196525242352,1.0571992110453647,0.0,0.2662721893491124,0.9072978303747533,0.8994082840236686,10.335305719921104,6,5,3,1,3,0.3562721893491124,0.6011834319526627,0.0,0.9574556213017751,0.0,6
4539,15085,"SALMON,SOCKEYE,RAW",73.15,142,21.31,5.61,1.2,0.0,0.0,0.0,10.0,0.42,30.0,266.0,343.0,112.0,0.42,0.061,0.011000000000000001,30.6,0.0,0.18,0.11800000000000001,8.138,1.15,0.612,8.0,0.0,8.0,8.0,94.6,5.95,193.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.95,11.0,441.0,0.1,1.182,1.8630000000000002,1.945,53.0,28.0,"1 oz, boneless",198.0,.5 fillet,0.0,1.5045866213831451,0.7394366197183099,0.0,0.0,0.14084507042253522,1.0563380281690142,1.027869343721906,1.051643192488263,0.0,0.28169014084507044,0.9076682316118937,0.892018779342723,10.328638497652582,6,5,3,1,3,0.35556338028169016,0.600281690140845,0.0,0.9558450704225352,0.0,6
4468,15014,"CISCO,SMOKED",69.8,177,16.36,11.9,2.0,0.0,0.0,0.0,26.0,0.49,17.0,150.0,293.0,481.0,0.3,0.215,0.021,18.1,0.0,0.046,0.159,2.31,0.308,0.268,2.0,0.0,2.0,2.0,95.0,4.26,943.0,283.0,283.0,0.0,0.0,0.0,0.0,0.0,0.22,13.3,530.0,0.1,1.7409999999999999,5.484,2.274,32.0,28.0,1 oz,85.0,3 oz,0.0,1.5945780075062441,0.692090395480226,0.0,0.0,0.2937853107344633,0.48022598870056504,0.7044115879312417,3.623352165725047,0.0,0.056497175141242945,3.553044569993723,0.1657250470809793,10.01883239171375,4,2,2,2,2,0.6050847457627119,0.36971751412429377,0.0,0.9748022598870056,0.0,6
4879,16210,"VITASOY USA,NASOYA LITE FIRM TOFU",87.1,54,8.3,1.7,1.6,1.3,0.6,0.2,184.0,1.6,0.0,181.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1902.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,3.9,157.0,0.0,0.2,0.3,1.2,0.0,79.0,.2 package,0.0,0,0.0,3.834611219406541,7.407407407407408,0.584795321637427,0.15432098765432098,6.814814814814815,0.0,0.0,0.8395061728395062,0.0,0.0,3.909465020576132,12.888888888888888,9.62962962962963,6,5,5,5,4,0.2833333333333333,0.6148148148148148,0.05185185185185186,0.95,0.014814814814814815,0
4534,15080,"SALMON,CHUM,DRND SOL W/BONE",70.77,141,21.43,5.5,2.47,0.0,0.0,0.0,249.0,0.7,30.0,354.0,300.0,391.0,1.0,0.1,0.02,43.3,0.0,0.02,0.16,7.0,0.56,0.38,20.0,0.0,20.0,20.0,85.0,4.4,60.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1.6,9.6,386.0,0.1,1.486,1.919,1.517,39.0,85.0,3 oz,369.0,1 can,0.0,1.8326190835471052,1.2411347517730498,0.0,0.0,3.5319148936170217,1.0638297872340425,0.9053870529651427,3.6973995271867612,0.0,0.7092198581560285,0.28368794326241137,1.513002364066194,9.078014184397164,7,6,5,2,3,0.35106382978723405,0.6079432624113476,0.0,0.9590070921985816,0.0,6
4522,15068,"POMPANO,FLORIDA,RAW",71.12,164,18.48,9.47,1.1,0.0,0.0,0.0,22.0,0.6,27.0,195.0,381.0,65.0,0.72,0.038,0.013000000000000001,36.5,0.0,0.56,0.12,3.0,0.75,0.2,15.0,0.0,15.0,15.0,51.5,1.3,132.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.18,11.0,439.0,0.1,3.509,2.5860000000000003,1.137,50.0,28.0,"1 oz, boneless",112.0,1 fillet,0.0,1.3083434238597704,0.9146341463414633,0.0,0.0,0.26829268292682923,0.8231707317073171,0.98858329008822,0.5284552845528455,0.0,0.45731707317073167,0.5420054200542005,0.14634146341463414,8.943089430894307,5,4,1,1,3,0.5196951219512196,0.4507317073170732,0.0,0.9704268292682927,0.0,6
4535,15081,"SALMON,COHO,WILD,RAW",72.66,146,21.62,5.93,1.21,0.0,0.0,0.0,36.0,0.56,31.0,262.0,423.0,46.0,0.41,0.051,0.013999999999999999,36.5,1.0,0.113,0.14,7.23,0.823,0.5489999999999999,9.0,0.0,9.0,9.0,109.4,4.17,135.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.73,9.0,361.0,0.1,1.26,2.134,1.992,45.0,85.0,3 oz,198.0,.5 fillet,0.0,1.3701674277016744,0.9589041095890413,0.0,0.0,0.4931506849315068,1.0616438356164384,1.2328767123287672,0.4200913242009132,0.15220700152207003,0.3082191780821918,0.6088280060882801,0.6666666666666666,8.219178082191782,6,4,3,1,3,0.36554794520547945,0.5923287671232877,0.0,0.9578767123287673,0.0,6
594,3984,"INF FORMULA,MEAD JOHNSON,ENFAMIL,PREMATURE,20 CAL RTF",87.78,66,1.97,3.34,0.52,7.21,0.0,7.2,108.0,1.18,6.0,54.0,64.0,38.0,0.98,0.079,0.004,1.8,13.1,0.131,0.19699999999999998,2.623,0.787,0.098,26.0,26.0,0.0,45.0,13.2,0.16,833.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,1.86,3.9,157.0,5.2,1.679,0.021,1.1640000000000001,0.0,30.0,1 fl oz,152.0,5 fl oz,0.0,3.5043950139694813,4.469696969696969,0.0,4.545454545454545,3.2727272727272725,0.45454545454545453,0.4126370083816892,0.7676767676767676,4.41077441077441,1.9696969696969697,8.417508417508417,3.757575757575758,7.878787878787879,7,7,7,6,4,0.45545454545454545,0.11939393939393939,0.43696969696969695,1.0118181818181817,0.4363636363636364,2
